depot,route,date,min,min_rest,max,max_rest,min_path,max_path,min_resp_path,max_resp_path
0521,627,20220622,082318,117-0,090537,74-74,0521_627-20220622/0521_627-20220622-082318-117-0.json,0521_627-20220622/0521_627-20220622-090537-74-74.json,0521_627-20220622/0521_627-20220622-082318-117-0.txt,0521_627-20220622/0521_627-20220622-090537-74-74.txt
0521,628,20220530,061703,153-139,072604,135-135,0521_628-20220530/0521_628-20220530-061703-153-139.json,0521_628-20220530/0521_628-20220530-072604-135-135.json,0521_628-20220530/0521_628-20220530-061703-153-139.txt,0521_628-20220530/0521_628-20220530-072604-135-135.txt
0521,628,20220531,051852,196-0,073430,156-156,0521_628-20220531/0521_628-20220531-051852-196-0.json,0521_628-20220531/0521_628-20220531-073430-156-156.json,0521_628-20220531/0521_628-20220531-051852-196-0.txt,0521_628-20220531/0521_628-20220531-073430-156-156.txt
0521,628,20220601,051146,190-0,073533,155-155,0521_628-20220601/0521_628-20220601-051146-190-0.json,0521_628-20220601/0521_628-20220601-073533-155-155.json,0521_628-20220601/0521_628-20220601-051146-190-0.txt,0521_628-20220601/0521_628-20220601-073533-155-155.txt
0521,628,20220602,051815,189-0,073142,143-143,0521_628-20220602/0521_628-20220602-051815-189-0.json,0521_628-20220602/0521_628-20220602-073142-143-143.json,0521_628-20220602/0521_628-20220602-051815-189-0.txt,0521_628-20220602/0521_628-20220602-073142-143-143.txt
0521,628,20220603,052227,165-0,073206,137-137,0521_628-20220603/0521_628-20220603-052227-165-0.json,0521_628-20220603/0521_628-20220603-073206-137-137.json,0521_628-20220603/0521_628-20220603-052227-165-0.txt,0521_628-20220603/0521_628-20220603-073206-137-137.txt
0521,628,20220604,053453,75-0,061733,71-71,0521_628-20220604/0521_628-20220604-053453-75-0.json,0521_628-20220604/0521_628-20220604-061733-71-71.json,0521_628-20220604/0521_628-20220604-053453-75-0.txt,0521_628-20220604/0521_628-20220604-061733-71-71.txt
0521,628,20220607,050821,137-0,064535,110-110,0521_628-20220607/0521_628-20220607-050821-137-0.json,0521_628-20220607/0521_628-20220607-064535-110-110.json,0521_628-20220607/0521_628-20220607-050821-137-0.txt,0521_628-20220607/0521_628-20220607-064535-110-110.txt
0521,628,20220608,051204,188-0,074225,140-139,0521_628-20220608/0521_628-20220608-051204-188-0.json,0521_628-20220608/0521_628-20220608-074225-140-139.json,0521_628-20220608/0521_628-20220608-051204-188-0.txt,0521_628-20220608/0521_628-20220608-074225-140-139.txt
0521,628,20220609,050358,179-0,073747,152-152,0521_628-20220609/0521_628-20220609-050358-179-0.json,0521_628-20220609/0521_628-20220609-073747-152-152.json,0521_628-20220609/0521_628-20220609-050358-179-0.txt,0521_628-20220609/0521_628-20220609-073747-152-152.txt
0521,628,20220610,050730,178-0,073947,130-130,0521_628-20220610/0521_628-20220610-050730-178-0.json,0521_628-20220610/0521_628-20220610-073947-130-130.json,0521_628-20220610/0521_628-20220610-050730-178-0.txt,0521_628-20220610/0521_628-20220610-073947-130-130.txt
0521,628,20220611,052945,59-0,070440,48-48,0521_628-20220611/0521_628-20220611-052945-59-0.json,0521_628-20220611/0521_628-20220611-070440-48-48.json,0521_628-20220611/0521_628-20220611-052945-59-0.txt,0521_628-20220611/0521_628-20220611-070440-48-48.txt
0521,628,20220613,051158,124-0,062846,77-77,0521_628-20220613/0521_628-20220613-051158-124-0.json,0521_628-20220613/0521_628-20220613-062846-77-77.json,0521_628-20220613/0521_628-20220613-051158-124-0.txt,0521_628-20220613/0521_628-20220613-062846-77-77.txt
0521,628,20220614,051442,215-0,065741,93-93,0521_628-20220614/0521_628-20220614-051442-215-0.json,0521_628-20220614/0521_628-20220614-065741-93-93.json,0521_628-20220614/0521_628-20220614-051442-215-0.txt,0521_628-20220614/0521_628-20220614-065741-93-93.txt
0521,628,20220615,051005,176-0,062408,110-110,0521_628-20220615/0521_628-20220615-051005-176-0.json,0521_628-20220615/0521_628-20220615-062408-110-110.json,0521_628-20220615/0521_628-20220615-051005-176-0.txt,0521_628-20220615/0521_628-20220615-062408-110-110.txt
0521,628,20220616,051310,188-0,062830,91-91,0521_628-20220616/0521_628-20220616-051310-188-0.json,0521_628-20220616/0521_628-20220616-062830-91-91.json,0521_628-20220616/0521_628-20220616-051310-188-0.txt,0521_628-20220616/0521_628-20220616-062830-91-91.txt
0521,628,20220617,050847,138-0,062455,84-84,0521_628-20220617/0521_628-20220617-050847-138-0.json,0521_628-20220617/0521_628-20220617-062455-84-84.json,0521_628-20220617/0521_628-20220617-050847-138-0.txt,0521_628-20220617/0521_628-20220617-062455-84-84.txt
0521,628,20220620,052308,116-0,065953,96-96,0521_628-20220620/0521_628-20220620-052308-116-0.json,0521_628-20220620/0521_628-20220620-065953-96-96.json,0521_628-20220620/0521_628-20220620-052308-116-0.txt,0521_628-20220620/0521_628-20220620-065953-96-96.txt
0521,628,20220621,051850,189-0,072732,105-105,0521_628-20220621/0521_628-20220621-051850-189-0.json,0521_628-20220621/0521_628-20220621-072732-105-105.json,0521_628-20220621/0521_628-20220621-051850-189-0.txt,0521_628-20220621/0521_628-20220621-072732-105-105.txt
0521,628,20220622,051255,143-0,070347,113-113,0521_628-20220622/0521_628-20220622-051255-143-0.json,0521_628-20220622/0521_628-20220622-070347-113-113.json,0521_628-20220622/0521_628-20220622-051255-143-0.txt,0521_628-20220622/0521_628-20220622-070347-113-113.txt
0521,630,20220531,085654,162-0,102231,160-160,0521_630-20220531/0521_630-20220531-085654-162-0.json,0521_630-20220531/0521_630-20220531-102231-160-160.json,0521_630-20220531/0521_630-20220531-085654-162-0.txt,0521_630-20220531/0521_630-20220531-102231-160-160.txt
0521,630,20220601,090428,127-0,105030,125-125,0521_630-20220601/0521_630-20220601-090428-127-0.json,0521_630-20220601/0521_630-20220601-105030-125-125.json,0521_630-20220601/0521_630-20220601-090428-127-0.txt,0521_630-20220601/0521_630-20220601-105030-125-125.txt
0521,630,20220602,090405,122-0,102129,117-117,0521_630-20220602/0521_630-20220602-090405-122-0.json,0521_630-20220602/0521_630-20220602-102129-117-117.json,0521_630-20220602/0521_630-20220602-090405-122-0.txt,0521_630-20220602/0521_630-20220602-102129-117-117.txt
0521,630,20220603,083836,115-0,103126,114-114,0521_630-20220603/0521_630-20220603-083836-115-0.json,0521_630-20220603/0521_630-20220603-103126-114-114.json,0521_630-20220603/0521_630-20220603-083836-115-0.txt,0521_630-20220603/0521_630-20220603-103126-114-114.txt
0521,630,20220607,082434,95-0,092809,92-92,0521_630-20220607/0521_630-20220607-082434-95-0.json,0521_630-20220607/0521_630-20220607-092809-92-92.json,0521_630-20220607/0521_630-20220607-082434-95-0.txt,0521_630-20220607/0521_630-20220607-092809-92-92.txt
0521,630,20220608,085232,153-0,105529,151-151,0521_630-20220608/0521_630-20220608-085232-153-0.json,0521_630-20220608/0521_630-20220608-105529-151-151.json,0521_630-20220608/0521_630-20220608-085232-153-0.txt,0521_630-20220608/0521_630-20220608-105529-151-151.txt
0521,630,20220609,084926,134-0,102100,129-129,0521_630-20220609/0521_630-20220609-084926-134-0.json,0521_630-20220609/0521_630-20220609-102100-129-129.json,0521_630-20220609/0521_630-20220609-084926-134-0.txt,0521_630-20220609/0521_630-20220609-102100-129-129.txt
0521,630,20220610,100041,119-119,100041,119-119,0521_630-20220610/0521_630-20220610-100041-119-119.json,0521_630-20220610/0521_630-20220610-100041-119-119.json,0521_630-20220610/0521_630-20220610-100041-119-119.txt,0521_630-20220610/0521_630-20220610-100041-119-119.txt
0521,630,20220613,083256,96-0,093527,91-91,0521_630-20220613/0521_630-20220613-083256-96-0.json,0521_630-20220613/0521_630-20220613-093527-91-91.json,0521_630-20220613/0521_630-20220613-083256-96-0.txt,0521_630-20220613/0521_630-20220613-093527-91-91.txt
0521,630,20220614,083800,137-0,100848,135-135,0521_630-20220614/0521_630-20220614-083800-137-0.json,0521_630-20220614/0521_630-20220614-100848-135-135.json,0521_630-20220614/0521_630-20220614-083800-137-0.txt,0521_630-20220614/0521_630-20220614-100848-135-135.txt
0521,630,20220615,083800,136-0,083947,133-0,0521_630-20220615/0521_630-20220615-083800-136-0.json,0521_630-20220615/0521_630-20220615-083947-133-0.json,0521_630-20220615/0521_630-20220615-083800-136-0.txt,0521_630-20220615/0521_630-20220615-083947-133-0.txt
0521,630,20220617,081200,87-0,085250,87-87,0521_630-20220617/0521_630-20220617-081200-87-0.json,0521_630-20220617/0521_630-20220617-085250-87-87.json,0521_630-20220617/0521_630-20220617-081200-87-0.txt,0521_630-20220617/0521_630-20220617-085250-87-87.txt
0521,630,20220620,083952,81-0,095825,69-69,0521_630-20220620/0521_630-20220620-083952-81-0.json,0521_630-20220620/0521_630-20220620-095825-69-69.json,0521_630-20220620/0521_630-20220620-083952-81-0.txt,0521_630-20220620/0521_630-20220620-095825-69-69.txt
0521,630,20220621,084516,140-0,101403,137-137,0521_630-20220621/0521_630-20220621-084516-140-0.json,0521_630-20220621/0521_630-20220621-101403-137-137.json,0521_630-20220621/0521_630-20220621-084516-140-0.txt,0521_630-20220621/0521_630-20220621-101403-137-137.txt
0521,630,20220622,082456,115-0,093731,110-110,0521_630-20220622/0521_630-20220622-082456-115-0.json,0521_630-20220622/0521_630-20220622-093731-110-110.json,0521_630-20220622/0521_630-20220622-082456-115-0.txt,0521_630-20220622/0521_630-20220622-093731-110-110.txt
0521,631,20220530,062920,179-0,073521,178-178,0521_631-20220530/0521_631-20220530-062920-179-0.json,0521_631-20220530/0521_631-20220530-073521-178-178.json,0521_631-20220530/0521_631-20220530-062920-179-0.txt,0521_631-20220530/0521_631-20220530-073521-178-178.txt
0521,631,20220531,064916,186-0,080039,184-184,0521_631-20220531/0521_631-20220531-064916-186-0.json,0521_631-20220531/0521_631-20220531-080039-184-184.json,0521_631-20220531/0521_631-20220531-064916-186-0.txt,0521_631-20220531/0521_631-20220531-080039-184-184.txt
0521,631,20220601,063656,187-0,080322,185-185,0521_631-20220601/0521_631-20220601-063656-187-0.json,0521_631-20220601/0521_631-20220601-080322-185-185.json,0521_631-20220601/0521_631-20220601-063656-187-0.txt,0521_631-20220601/0521_631-20220601-080322-185-185.txt
0521,631,20220602,062918,179-0,072757,178-178,0521_631-20220602/0521_631-20220602-062918-179-0.json,0521_631-20220602/0521_631-20220602-072757-178-178.json,0521_631-20220602/0521_631-20220602-062918-179-0.txt,0521_631-20220602/0521_631-20220602-072757-178-178.txt
0521,631,20220603,061306,145-0,071435,142-142,0521_631-20220603/0521_631-20220603-061306-145-0.json,0521_631-20220603/0521_631-20220603-071435-142-142.json,0521_631-20220603/0521_631-20220603-061306-145-0.txt,0521_631-20220603/0521_631-20220603-071435-142-142.txt
0521,631,20220607,061547,128-0,071940,131-131,0521_631-20220607/0521_631-20220607-061547-128-0.json,0521_631-20220607/0521_631-20220607-071940-131-131.json,0521_631-20220607/0521_631-20220607-061547-128-0.txt,0521_631-20220607/0521_631-20220607-071940-131-131.txt
0521,631,20220608,063505,193-0,075003,188-188,0521_631-20220608/0521_631-20220608-063505-193-0.json,0521_631-20220608/0521_631-20220608-075003-188-188.json,0521_631-20220608/0521_631-20220608-063505-193-0.txt,0521_631-20220608/0521_631-20220608-075003-188-188.txt
0521,631,20220609,062709,181-0,073946,180-180,0521_631-20220609/0521_631-20220609-062709-181-0.json,0521_631-20220609/0521_631-20220609-073946-180-180.json,0521_631-20220609/0521_631-20220609-062709-181-0.txt,0521_631-20220609/0521_631-20220609-073946-180-180.txt
0521,631,20220610,062900,178-0,074108,177-177,0521_631-20220610/0521_631-20220610-062900-178-0.json,0521_631-20220610/0521_631-20220610-074108-177-177.json,0521_631-20220610/0521_631-20220610-062900-178-0.txt,0521_631-20220610/0521_631-20220610-074108-177-177.txt
0521,631,20220613,062052,155-0,072040,155-155,0521_631-20220613/0521_631-20220613-062052-155-0.json,0521_631-20220613/0521_631-20220613-072040-155-155.json,0521_631-20220613/0521_631-20220613-062052-155-0.txt,0521_631-20220613/0521_631-20220613-072040-155-155.txt
0521,631,20220614,062836,166-0,072159,164-164,0521_631-20220614/0521_631-20220614-062836-166-0.json,0521_631-20220614/0521_631-20220614-072159-164-164.json,0521_631-20220614/0521_631-20220614-062836-166-0.txt,0521_631-20220614/0521_631-20220614-072159-164-164.txt
0521,631,20220615,060831,148-0,070532,146-146,0521_631-20220615/0521_631-20220615-060831-148-0.json,0521_631-20220615/0521_631-20220615-070532-146-146.json,0521_631-20220615/0521_631-20220615-060831-148-0.txt,0521_631-20220615/0521_631-20220615-070532-146-146.txt
0521,631,20220616,061104,138-0,070225,137-137,0521_631-20220616/0521_631-20220616-061104-138-0.json,0521_631-20220616/0521_631-20220616-070225-137-137.json,0521_631-20220616/0521_631-20220616-061104-138-0.txt,0521_631-20220616/0521_631-20220616-070225-137-137.txt
0521,631,20220617,061200,133-0,065154,132-132,0521_631-20220617/0521_631-20220617-061200-133-0.json,0521_631-20220617/0521_631-20220617-065154-132-132.json,0521_631-20220617/0521_631-20220617-061200-133-0.txt,0521_631-20220617/0521_631-20220617-065154-132-132.txt
0521,631,20220618,061912,84-0,070219,83-83,0521_631-20220618/0521_631-20220618-061912-84-0.json,0521_631-20220618/0521_631-20220618-070219-83-83.json,0521_631-20220618/0521_631-20220618-061912-84-0.txt,0521_631-20220618/0521_631-20220618-070219-83-83.txt
0521,631,20220620,060633,112-0,071007,112-112,0521_631-20220620/0521_631-20220620-060633-112-0.json,0521_631-20220620/0521_631-20220620-071007-112-112.json,0521_631-20220620/0521_631-20220620-060633-112-0.txt,0521_631-20220620/0521_631-20220620-071007-112-112.txt
0521,631,20220621,061958,166-0,071436,162-162,0521_631-20220621/0521_631-20220621-061958-166-0.json,0521_631-20220621/0521_631-20220621-071436-162-162.json,0521_631-20220621/0521_631-20220621-061958-166-0.txt,0521_631-20220621/0521_631-20220621-071436-162-162.txt
0521,631,20220622,064933,167-0,075116,163-163,0521_631-20220622/0521_631-20220622-064933-167-0.json,0521_631-20220622/0521_631-20220622-075116-163-163.json,0521_631-20220622/0521_631-20220622-064933-167-0.txt,0521_631-20220622/0521_631-20220622-075116-163-163.txt
0521,632,20220530,062038,183-0,071449,136-136,0521_632-20220530/0521_632-20220530-062038-183-0.json,0521_632-20220530/0521_632-20220530-071449-136-136.json,0521_632-20220530/0521_632-20220530-062038-183-0.txt,0521_632-20220530/0521_632-20220530-071449-136-136.txt
0521,632,20220531,061453,172-0,072804,172-172,0521_632-20220531/0521_632-20220531-061453-172-0.json,0521_632-20220531/0521_632-20220531-072804-172-172.json,0521_632-20220531/0521_632-20220531-061453-172-0.txt,0521_632-20220531/0521_632-20220531-072804-172-172.txt
0521,632,20220601,063020,267-0,075330,160-160,0521_632-20220601/0521_632-20220601-063020-267-0.json,0521_632-20220601/0521_632-20220601-075330-160-160.json,0521_632-20220601/0521_632-20220601-063020-267-0.txt,0521_632-20220601/0521_632-20220601-075330-160-160.txt
0521,632,20220602,061017,185-0,071839,156-156,0521_632-20220602/0521_632-20220602-061017-185-0.json,0521_632-20220602/0521_632-20220602-071839-156-156.json,0521_632-20220602/0521_632-20220602-061017-185-0.txt,0521_632-20220602/0521_632-20220602-071839-156-156.txt
0521,632,20220603,060220,188-0,065225,138-138,0521_632-20220603/0521_632-20220603-060220-188-0.json,0521_632-20220603/0521_632-20220603-065225-138-138.json,0521_632-20220603/0521_632-20220603-060220-188-0.txt,0521_632-20220603/0521_632-20220603-065225-138-138.txt
0521,632,20220607,062825,156-0,101805,63-63,0521_632-20220607/0521_632-20220607-062825-156-0.json,0521_632-20220607/0521_632-20220607-101805-63-63.json,0521_632-20220607/0521_632-20220607-062825-156-0.txt,0521_632-20220607/0521_632-20220607-101805-63-63.txt
0521,632,20220608,062131,251-0,091758,85-85,0521_632-20220608/0521_632-20220608-062131-251-0.json,0521_632-20220608/0521_632-20220608-091758-85-85.json,0521_632-20220608/0521_632-20220608-062131-251-0.txt,0521_632-20220608/0521_632-20220608-091758-85-85.txt
0521,632,20220609,070323,229-0,094505,152-152,0521_632-20220609/0521_632-20220609-070323-229-0.json,0521_632-20220609/0521_632-20220609-094505-152-152.json,0521_632-20220609/0521_632-20220609-070323-229-0.txt,0521_632-20220609/0521_632-20220609-094505-152-152.txt
0521,632,20220610,061752,260-0,090948,93-93,0521_632-20220610/0521_632-20220610-061752-260-0.json,0521_632-20220610/0521_632-20220610-090948-93-93.json,0521_632-20220610/0521_632-20220610-061752-260-0.txt,0521_632-20220610/0521_632-20220610-090948-93-93.txt
0521,632,20220613,060949,142-0,081119,76-76,0521_632-20220613/0521_632-20220613-060949-142-0.json,0521_632-20220613/0521_632-20220613-081119-76-76.json,0521_632-20220613/0521_632-20220613-060949-142-0.txt,0521_632-20220613/0521_632-20220613-081119-76-76.txt
0521,632,20220614,064242,239-0,081552,94-94,0521_632-20220614/0521_632-20220614-064242-239-0.json,0521_632-20220614/0521_632-20220614-081552-94-94.json,0521_632-20220614/0521_632-20220614-064242-239-0.txt,0521_632-20220614/0521_632-20220614-081552-94-94.txt
0521,632,20220615,063051,233-0,082023,89-89,0521_632-20220615/0521_632-20220615-063051-233-0.json,0521_632-20220615/0521_632-20220615-082023-89-89.json,0521_632-20220615/0521_632-20220615-063051-233-0.txt,0521_632-20220615/0521_632-20220615-082023-89-89.txt
0521,632,20220616,071035,208-0,090718,107-107,0521_632-20220616/0521_632-20220616-071035-208-0.json,0521_632-20220616/0521_632-20220616-090718-107-107.json,0521_632-20220616/0521_632-20220616-071035-208-0.txt,0521_632-20220616/0521_632-20220616-090718-107-107.txt
0521,632,20220617,061956,163-0,082559,116-116,0521_632-20220617/0521_632-20220617-061956-163-0.json,0521_632-20220617/0521_632-20220617-082559-116-116.json,0521_632-20220617/0521_632-20220617-061956-163-0.txt,0521_632-20220617/0521_632-20220617-082559-116-116.txt
0521,632,20220620,071706,145-0,095310,90-90,0521_632-20220620/0521_632-20220620-071706-145-0.json,0521_632-20220620/0521_632-20220620-095310-90-90.json,0521_632-20220620/0521_632-20220620-071706-145-0.txt,0521_632-20220620/0521_632-20220620-095310-90-90.txt
